uncertainty_id,fold_id,sample_id,toolchain,split_membership,codesys_flag,binary_sha256,affected_field,uncertainty_code,severity,recoverability,evidence_trace,notes,evidence_label
openplcV2_IRTRANS_DECODE::EC4::U09b::1,fold_0,openplcV2_IRTRANS_DECODE,OpenPLCv2,test,non_codesys,792f25bfc43232c44c039f5670142453da62c7fd4a7ae840b2cb2ea6f8f9c280,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_IRTRANS_DECODE:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_IRTRANS_RCV_1::EC4::U09b::1,fold_0,openplcV2_IRTRANS_RCV_1,OpenPLCv2,train,non_codesys,91f7752dce62f69d2719a0a1272d69765a627b78aa17e740e4e829b0ba4e5fbe,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_IRTRANS_RCV_1:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_IRTRANS_RCV_4::EC4::U09b::1,fold_0,openplcV2_IRTRANS_RCV_4,OpenPLCv2,train,non_codesys,6ad318afd1969053551e42eaf354fac02febc55fde88456dd23dcd74709a4b26,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_IRTRANS_RCV_4:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_IRTRANS_RCV_8::EC4::U09b::1,fold_0,openplcV2_IRTRANS_RCV_8,OpenPLCv2,train,non_codesys,fdc201e9d85c31f4a1740bfddc88fab46bcbb8cfc9ea2fedd32cefef42d5b24d,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_IRTRANS_RCV_8:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_IRTRANS_SERVER::EC4::U09b::1,fold_0,openplcV2_IRTRANS_SERVER,OpenPLCv2,train,non_codesys,6e7396524177088ef2d71e631b3aacd25d8eda216723842b4ad76aa906a765e0,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_IRTRANS_SERVER:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_ISC_ALPHA::EC4::U09b::1,fold_0,openplcV2_ISC_ALPHA,OpenPLCv2,test,non_codesys,77547d47fa54956f74e7cdabeacba3f83bf68f9dd215b8d45610ab8765b4ef9f,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_ISC_ALPHA:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_ISC_CTRL::EC4::U09b::1,fold_0,openplcV2_ISC_CTRL,OpenPLCv2,train,non_codesys,465fe55c44536ca076900174137791bad3ce5ff1ddff1346a673e85c96131973,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_ISC_CTRL:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_ISC_HEX::EC4::U09b::1,fold_0,openplcV2_ISC_HEX,OpenPLCv2,train,non_codesys,8464dadd972177244af835221e3bc2884ee12ad6659c09271a32667f6f03deaf,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_ISC_HEX:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_ISC_LOWER::EC4::U09b::1,fold_0,openplcV2_ISC_LOWER,OpenPLCv2,train,non_codesys,2756c8b093c7bf7415c357832cbbcc3f664c65043c81b17a675aad2ebb43c141,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_ISC_LOWER:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_ISC_NUM::EC4::U09b::1,fold_0,openplcV2_ISC_NUM,OpenPLCv2,train,non_codesys,d9164a5cd7c13c00e1f72844d4bda16e910a87e97a0363f6417cb2f77a4a5aa9,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_ISC_NUM:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_ISC_UPPER::EC4::U09b::1,fold_0,openplcV2_ISC_UPPER,OpenPLCv2,train,non_codesys,a06c38fd2feccca876407209fd811800d3c23449db260ad5c87e9f45ac56dfa7,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_ISC_UPPER:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_IS_CC::EC4::U09b::1,fold_0,openplcV2_IS_CC,OpenPLCv2,train,non_codesys,b1fde21f10a8951b884bda58c2ab649b9a6ea05760b4b070451b20d0b5903af9,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_IS_CC:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_IS_NCC::EC4::U09b::1,fold_0,openplcV2_IS_NCC,OpenPLCv2,train,non_codesys,72fe57f67a2e9de765c4be344550cda16be738b7855bc1df970c0381ab5e0a74,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_IS_NCC:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_IS_SORTED::EC4::U09b::1,fold_0,openplcV2_IS_SORTED,OpenPLCv2,train,non_codesys,eac8d5f74f7b39d69e6462d69c7dd5b5d0094521d3386817c32129e418ad9e1f,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_IS_SORTED:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_IS_URLCHR::EC4::U09b::1,fold_0,openplcV2_IS_URLCHR,OpenPLCv2,train,non_codesys,b6c3f351c40b8563e94cda2a72d1459c81f11168aab3c57016b71e0508087d33,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_IS_URLCHR:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_JD2000::EC4::U09b::1,fold_0,openplcV2_JD2000,OpenPLCv2,train,non_codesys,91f038028545656e243083ba9b77ccf5d7499c8b713fdd9e89ccc84e68a7a57f,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_JD2000:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_KMH_TO_MS::EC4::U09b::1,fold_0,openplcV2_KMH_TO_MS,OpenPLCv2,train,non_codesys,414baad3bd959571a50b45ee263812b685a9bfc5e3c518a3c24b210964e53aa8,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_KMH_TO_MS:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_K_TO_C::EC4::U09b::1,fold_0,openplcV2_K_TO_C,OpenPLCv2,train,non_codesys,e15144d0adf3f21cea37be87b5e2aef74ac0e0c3abe11ab98569843f2c434575,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_K_TO_C:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LAMBERT_W::EC4::U09b::1,fold_0,openplcV2_LAMBERT_W,OpenPLCv2,test,non_codesys,e3b4ad5f628602633c1b5e611420ad6deb49d9f62ae1814f8146a3eeddeb2092,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LAMBERT_W:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LANGEVIN::EC4::U09b::1,fold_0,openplcV2_LANGEVIN,OpenPLCv2,train,non_codesys,76dad5dbfea732d14a414581985eb97f249feb0e33991c6406392d9b37e5e0c8,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LANGEVIN:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LEAP_DAY::EC4::U09b::1,fold_0,openplcV2_LEAP_DAY,OpenPLCv2,train,non_codesys,e14c6cc5ff413e61cc4b0b31fd8ecd19758f23c88c7fdb3ba7ad38b7f996d352,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LEAP_DAY:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LEAP_OF_DATE::EC4::U09b::1,fold_0,openplcV2_LEAP_OF_DATE,OpenPLCv2,train,non_codesys,60b69e6f7c9647fe64c1f21bef8599cc9ce54a2b88ca7271b7982845b264a548,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LEAP_OF_DATE:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LEAP_YEAR::EC4::U09b::1,fold_0,openplcV2_LEAP_YEAR,OpenPLCv2,train,non_codesys,9747e5b8c281de7d2415809920ea75250beb219a5ce400d120283e01154dc015,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LEAP_YEAR:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LEGIONELLA::EC4::U09b::1,fold_0,openplcV2_LEGIONELLA,OpenPLCv2,train,non_codesys,ea9de0f63e7112056f589e5fe6df86d0a16b754d5b87cbe4f58442f721ee530a,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LEGIONELLA:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LENGTH::EC4::U09b::1,fold_0,openplcV2_LENGTH,OpenPLCv2,train,non_codesys,addde0f7aa53c3657e062ce34734dd04eb17efc1ca88254b1b89c33e77201171,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LENGTH:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LINEAR_INT::EC4::U09b::1,fold_0,openplcV2_LINEAR_INT,OpenPLCv2,train,non_codesys,6eaac2928b191eb20b4b16bd432e0f95205e55a82caa7a66e85f901d4db6e478,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LINEAR_INT:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LIST_ADD::EC4::U09b::1,fold_0,openplcV2_LIST_ADD,OpenPLCv2,train,non_codesys,a85a0fd71095545777acd4162a6347d6a65bbfba3ab5e3166dc2e7fe7f9ecaea,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LIST_ADD:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LOG_VIEWPORT::EC4::U09b::1,fold_0,openplcV2_LOG_VIEWPORT,OpenPLCv2,train,non_codesys,fb8c0081663dbf5f23144f882cbf2ce70199ff10864c41e4734e0835e27a613a,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LOG_VIEWPORT:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LTCH::EC4::U09b::1,fold_0,openplcV2_LTCH,OpenPLCv2,train,non_codesys,5f30be76240f4ea0da0408a0d60438261d5cf141ec98d513a2e4a8bd665b218a,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LTCH:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LTCH_4::EC4::U09b::1,fold_0,openplcV2_LTCH_4,OpenPLCv2,train,non_codesys,56a87d0b7a13251e0789208b0e5642f347c4a47d289e514dcbcefb04006f9e0c,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LTCH_4:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_LTIME_TO_UTC::EC4::U09b::1,fold_0,openplcV2_LTIME_TO_UTC,OpenPLCv2,train,non_codesys,eb01a075a7bed4d99803a5bef42db9c957fb0a10955b463e6f9c5149a0613a7e,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_LTIME_TO_UTC:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MANUAL::EC4::U09b::1,fold_0,openplcV2_MANUAL,OpenPLCv2,train,non_codesys,c9600656224a837d641470d8917833620b924f990dee7667fd9119a5963c870d,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MANUAL:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MANUAL_1::EC4::U09b::1,fold_0,openplcV2_MANUAL_1,OpenPLCv2,test,non_codesys,671b8d48a2f032013d0e318b5ba274c051d3b9df833637dce1b8b74d1a913708,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MANUAL_1:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MANUAL_2::EC4::U09b::1,fold_0,openplcV2_MANUAL_2,OpenPLCv2,train,non_codesys,31fcb3b8795d7d2cbd16dc58b337d2d1b45a30e2eef503cb46124066c4cb584b,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MANUAL_2:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MANUAL_4::EC4::U09b::1,fold_0,openplcV2_MANUAL_4,OpenPLCv2,train,non_codesys,f58fa499981026c64146c22adca0f4eb7e3d1708b6de584dc425895b4411f90c,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MANUAL_4:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MATRIX::EC4::U09b::1,fold_0,openplcV2_MATRIX,OpenPLCv2,train,non_codesys,2b5910fee30aa31dc636d77d3d66d3ee9dca8bb441b53843f5e2e15a360095a7,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MATRIX:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MAX3::EC4::U09b::1,fold_0,openplcV2_MAX3,OpenPLCv2,train,non_codesys,3386cc6b9da7ebc66f11ef6d9151777f57bc006a7f081d5a8ef9a6a9eede6a7d,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MAX3:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MAX_TIME::EC4::U09b::1,fold_0,openplcV2_MAX_TIME,OpenPLCv2,test,non_codesys,be0e3650c03b3499a687441f17ea5029549a4e941164bb8063fdb982ea4f9819,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MAX_TIME:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MB_CLIENT::EC4::U09b::1,fold_0,openplcV2_MB_CLIENT,OpenPLCv2,train,non_codesys,6502160b2c57c8d7fbdae2eafe530f927b28ea7cc8317369b851a822b0376565,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MB_CLIENT:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MB_SERVER::EC4::U09b::1,fold_0,openplcV2_MB_SERVER,OpenPLCv2,train,non_codesys,4340730b4be214582886ce674159875bec50082a2c87a0acf5051cab470f1afd,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MB_SERVER:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MB_VMAP::EC4::U09b::1,fold_0,openplcV2_MB_VMAP,OpenPLCv2,test,non_codesys,2a64ac37b68089ee6319078548a17d7cdda0ebc07d44f18f74145e1cb0fbcf40,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MB_VMAP:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MESSAGE_4R::EC4::U09b::1,fold_0,openplcV2_MESSAGE_4R,OpenPLCv2,train,non_codesys,e517387ff135546726e2314b4808c2a763a79728d67bd2b607f970fbbb36184e,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MESSAGE_4R:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MESSAGE_8::EC4::U09b::1,fold_0,openplcV2_MESSAGE_8,OpenPLCv2,train,non_codesys,e9856658dd4ca3d9cfbd3739e5640a0b3319a8731fb181da75c66071edcc5538,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MESSAGE_8:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_METER::EC4::U09b::1,fold_0,openplcV2_METER,OpenPLCv2,train,non_codesys,3b0d4f00c0a580239de3f01ade8390c5bc53cdb9629e020e5c4adde5f5e39946,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_METER:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_METER_STAT::EC4::U09b::1,fold_0,openplcV2_METER_STAT,OpenPLCv2,train,non_codesys,185ef3bd16315a3597a56f70a9a310821e53860d0253075e56c21c2eafb47367,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_METER_STAT:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MID3::EC4::U09b::1,fold_0,openplcV2_MID3,OpenPLCv2,train,non_codesys,613b4d2bd22b8de74aca5165f4ff947d3da6590eb11cd357ab8425cf58ea4e2c,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MID3:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MIN3::EC4::U09b::1,fold_0,openplcV2_MIN3,OpenPLCv2,train,non_codesys,b419e2cf0c4cc0419e3442c08dd10840a0499fda7b59b407df1c687c422ba78f,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MIN3:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MINUTE::EC4::U09b::1,fold_0,openplcV2_MINUTE,OpenPLCv2,train,non_codesys,029f1ed8658475be1ecc02d343757520f8ccd2971ec2e3572d94597ca8e27c3f,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MINUTE:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MINUTE_OF_DT::EC4::U09b::1,fold_0,openplcV2_MINUTE_OF_DT,OpenPLCv2,train,non_codesys,fc57daa4e0bb2f2b5d703d7d6e895c1f0b3f7baf9f41df39d9f6ca9786b62f82,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MINUTE_OF_DT:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MINUTE_TO_TIME::EC4::U09b::1,fold_0,openplcV2_MINUTE_TO_TIME,OpenPLCv2,train,non_codesys,bd5988968b089fd7a23e971084cd2183c480be9daccd61ad7a34bf16afe12564,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MINUTE_TO_TIME:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MIRROR::EC4::U09b::1,fold_0,openplcV2_MIRROR,OpenPLCv2,train,non_codesys,6ce8bdacbc1f6378cf2cbdd719f5405fd89ce5a08d5cab0a1208f17e90778c85,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MIRROR:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MIX::EC4::U09b::1,fold_0,openplcV2_MIX,OpenPLCv2,train,non_codesys,ca2efc6a24f164a52f4b4941424806ae42eb1cadfbf61b7a9e2487e00132d2d8,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MIX:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MODR::EC4::U09b::1,fold_0,openplcV2_MODR,OpenPLCv2,train,non_codesys,1af12e6b1acc520061f4bf43343b41ed44c5ab4b1faba934bd2bc020a6032ef2,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MODR:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MONTH_BEGIN::EC4::U09b::1,fold_0,openplcV2_MONTH_BEGIN,OpenPLCv2,train,non_codesys,d0e468e13efba781e9a223792d81ccf724817b5e32715adad9bc78f65aa1f06b,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MONTH_BEGIN:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MONTH_OF_DATE::EC4::U09b::1,fold_0,openplcV2_MONTH_OF_DATE,OpenPLCv2,train,non_codesys,390189889a3edfd71cbd8fea3cc358d79ac5c2a25422bf8ed3d7e75e8f666776,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MONTH_OF_DATE:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MONTH_TO_STRING::EC4::U09b::1,fold_0,openplcV2_MONTH_TO_STRING,OpenPLCv2,train,non_codesys,0bc40f9dc5dc0b3e18a0f4ef448b7a144439a747e81e7642e2c75805c6f9e6b0,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MONTH_TO_STRING:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MOON_PHASE::EC4::U09b::1,fold_0,openplcV2_MOON_PHASE,OpenPLCv2,train,non_codesys,e6cc9f6f0eda52cfe7af5ee070cf69fe1618a65c71939eaea40cd248c5756488,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MOON_PHASE:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MS_TO_BFT::EC4::U09b::1,fold_0,openplcV2_MS_TO_BFT,OpenPLCv2,train,non_codesys,f671697586b0755d14b33509bc2b09274a5f0bd5fb82daec96c5fdebf8c7a59d,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MS_TO_BFT:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MS_TO_KMH::EC4::U09b::1,fold_0,openplcV2_MS_TO_KMH,OpenPLCv2,train,non_codesys,0c929f167c8bb8ca4236ccb445044c558899cd94a67063a96b850745fda23c59,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MS_TO_KMH:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MULTIME::EC4::U09b::1,fold_0,openplcV2_MULTIME,OpenPLCv2,train,non_codesys,610b8663295059d45ca0c1a34c50f88ad5222a24814dbccd29b18aa938771b1f,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MULTIME:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MUL_ADD::EC4::U09b::1,fold_0,openplcV2_MUL_ADD,OpenPLCv2,train,non_codesys,ef69c43551ca3ebce87c0783c8e9fcf89bf545056404781c79ddfee30525b604,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MUL_ADD:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MUX_2::EC4::U09b::1,fold_0,openplcV2_MUX_2,OpenPLCv2,train,non_codesys,4e49a25a7f0d61fb83baab2b177e0ab2ba9c5b77dfe1a8c71fc31d77f9997b3f,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MUX_2:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MUX_4::EC4::U09b::1,fold_0,openplcV2_MUX_4,OpenPLCv2,train,non_codesys,86f5202cc9be9a7748e343daa1837926650498c6a6d314b74d49c385636d7467,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MUX_4:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
openplcV2_MUX_R2::EC4::U09b::1,fold_0,openplcV2_MUX_R2,OpenPLCv2,train,non_codesys,c8aa06f85b2cdbe5ecf1903b2511b5ee764a41be5024c826fc9c35595b0b146c,EC4,U09b,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:openplcV2_MUX_R2:EC4,state adapter attempted but only context-only cyclic-program evidence matched,DERIVED_EVIDENCE
