sample_id,program_name,toolchain,fold_id,source_match_status,source_file_count,source_paths_rel,source_sha256,source_function_block_names,source_function_names,source_program_names,source_oracle_function_block,production_sa001_positive,ungated_pattern_positive,ungated_confusion_category,oracle_definition,rule_definition,evidence_label,uncertainty_reason
openplcV3_RTC_MS,RTC_MS,OpenPLCv3,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/RTC_MS.ST,6445784016be0052406a254ff90a7dbf5cc736e6839f632922c49f9706167f0d,RTC_MS_Block;T_PLC_MS_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE,SCALE,OpenPLCv3,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE.ST,dc0f251d67fed6f449739f5efcc216efec9223dec6bf65c753580b532f8f24fb,,SCALE,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE_B,SCALE_B,OpenPLCv3,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE_B.ST,7173a1dd47fb7fa4b7ed8c4962edd267cc0cc5511ecd0f510ed9392dfcbf311d,,SCALE_B;_BYTE_TO_REAL,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE_B2,SCALE_B2,OpenPLCv3,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE_B2.ST,467e4da94206f463201ce547013ae262de295471a932f4a77ce2bc473ebd8771,,SCALE_B2;_BYTE_TO_REAL,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE_B4,SCALE_B4,OpenPLCv3,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE_B4.ST,f243018f5458e2a0f7c4a9d59e1185d73690424d0960b6584312b8ef56b75eae,,SCALE_B4;_BYTE_TO_REAL,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE_B8,SCALE_B8,OpenPLCv3,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE_B8.ST,3b03a15ff5e0f9ad1340bf05f538767776d4a7e5c6ed726bb58a47c789c46358,,SCALE_B8;_BYTE_TO_REAL,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE_D,SCALE_D,OpenPLCv3,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE_D.ST,c0324cb2829446c2aed8cf767510105b4dd2f732893620dd4a850e5e484b99f1,,SCALE_D,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE_R,SCALE_R,OpenPLCv3,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE_R.ST,e82b3b65239eebd91a257903c019071553135fbbee36c7abdb84c0cd9a3746d9,,SCALE_R,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE_X2,SCALE_X2,OpenPLCv3,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE_X2.ST,13a341472b4deb1dc22f490a7ef239ba876f654d2d549afd45bdfe1a93465a0a,,SCALE_X2,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE_X4,SCALE_X4,OpenPLCv3,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE_X4.ST,2f93bb07b37e54ca3fccd51debb2c603faef3bb3af8fb8711f37cd5d3cf1ca35,,SCALE_X4,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCALE_X8,SCALE_X8,OpenPLCv3,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCALE_X8.ST,0818ea24ea90c0e4d7a28ccf01a797eec8a8a0d0eb11c0e5464767a1d21ecb9a,,SCALE_X8,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCHEDULER,SCHEDULER,OpenPLCv3,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCHEDULER.ST,b9fd8b481e3288ba6a0a1aa86c061eb322806a5efd2aac61145f73436a0219e1,SCHEDULER_Block;T_PLC_MS_block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SCHEDULER_2,SCHEDULER_2,OpenPLCv3,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SCHEDULER_2.ST,97671bdfc166340cbf46a89412019bcfd77199322833e6bc8eef1e348d6b92f5,SCHEDULER_2_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SDD,SDD,OpenPLCv3,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SDD.ST,4fe1086fab7f3f0fc1d226ec43bfda49520fa2a08c9489db076acc5da198b9ea,,SDD,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SDD_NH3,SDD_NH3,OpenPLCv3,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SDD_NH3.ST,4520449c4e5462de5392e54c4050e71cbfd67f2404f73d4c07ec17732f8b4ab0,,SDD_NH3,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SDT_NH3,SDT_NH3,OpenPLCv3,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SDT_NH3.ST,4270530a99c06d04e2a837c8f090fe24d314324fa7489d87ef346a89c6b7669d,,SDT_NH3,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SDT_TO_DATE,SDT_TO_DATE,OpenPLCv3,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SDT_TO_DATE.ST,d452bd0878cd48da9934feb238cf0ad224269d88e68d8032973c641f67cac510,SDT_TO_DATE_Block,SET_DATE;_INT_TO_UDINT,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SDT_TO_DT,SDT_TO_DT,OpenPLCv3,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SDT_TO_DT.ST,d403d101eb778955db23c2977b04417c5b46e624fdc74ff49a0edce4233574dd,SDT_TO_DT_Block,SET_DATE;SET_DT;_INT_TO_UDINT,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SDT_TO_TOD,SDT_TO_TOD,OpenPLCv3,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SDT_TO_TOD.ST,8cd5d46b285089270b38d596cdc84c3f47bac825df6f622b983a432c5e63faf0,SDT_TO_TOD_Block,_INT_TO_UDINT,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SECOND,SECOND,OpenPLCv3,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SECOND.ST,54993e63ea6cec64522f4a6a89b8a44b3997464f274b15042ae9ecbf5f06254e,,SECOND,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SECOND_OF_DT,SECOND_OF_DT,OpenPLCv3,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SECOND_OF_DT.ST,ab23ec383c50806bb0fb8f9c576a36e5acf3af1263a7cf5ebf301e82499a8427,,SECOND_OF_DT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SECOND_TO_TIME,SECOND_TO_TIME,OpenPLCv3,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SECOND_TO_TIME.ST,421b29e0638e33446ca4d8134768a1208405e0e1a2549f7d60e5143fefc2bc46,,SECOND_TO_TIME;_REAL_TO_UDINT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SEL2_OF_3,SEL2_OF_3,OpenPLCv3,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SEL2_OF_3.ST,0e781ebcdc1a55a0136c002e6cb97407dfa6d08f583b98c50a3ab8f790e58c6a,SEL2_OF_3_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SEL2_OF_3B,SEL2_OF_3B,OpenPLCv3,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SEL2_OF_3B.ST,58323f9fbcf20bbb430aee3da273393775ec7dc787fbfda4b65d193582a9a22a,SEL2_OF_3B_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SELECT_8,SELECT_8,OpenPLCv3,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SELECT_8.ST,31eeee1d99bf0b4d4231a160128b3d75ddf0dcf25891396ced1386608d084b2d,SELECT_8_Block,INC;_BYTE_TO_INT,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SENSOR_INT,SENSOR_INT,OpenPLCv3,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SENSOR_INT.ST,b6a299d823678aad3cfd8a002006db3daed95f8c9bd8177149182ef56b92c41d,,SENSOR_INT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SEQUENCE_4,SEQUENCE_4,OpenPLCv3,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SEQUENCE_4.ST,cd42898a7c32d5b0277336ff3dd024756b951c08a363e0855ab454efd84c060d,SEQUENCE_4_Block;T_PLC_MS_block,UDINT_TO_TIME2,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SEQUENCE_64,SEQUENCE_64,OpenPLCv3,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SEQUENCE_64.ST,86a16a391355069ece6ad15efa6e46095d2b9aefab7fdf7a01197ff144810cb8,SEQUENCE_64_Block;T_PLC_MS_block,INC2;UDINT_TO_TIME2,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SEQUENCE_8,SEQUENCE_8,OpenPLCv3,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SEQUENCE_8.ST,e902805172ea61dc29e598aab088f753ae13fc49872c7abe348b445bb0c70c46,SEQUENCE_8_Block;T_PLC_MS_block,UDINT_TO_TIME2,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_CHARNAMES,SETUP_CHARNAMES,OpenPLCv3,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_CHARNAMES.ST,23c9261b7a1bf223ec5cde794dd19ec27f7783c7c3a5f22d48619b6e7d85ecfd,SETUP_CHARNAMES_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_DIRS,SETUP_DIRS,OpenPLCv3,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_DIRS.ST,6c2a4b89db2971e0db3915d8211705d2ae0fd9aec45ae5d03a2144c93211d463,SETUP_DIRS,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_EXTENDED_ASCII,SETUP_EXTENDED_ASCII,OpenPLCv3,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_EXTENDED_ASCII.ST,456d725a7de0034bfee6c83978d2d532351798f9227778b1b7dab3f6434365cf,,SETUP_EXTENDED_ASCII,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_HOLIDAY_AT,SETUP_HOLIDAY_AT,OpenPLCv3,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_HOLIDAY_AT.ST,37e5947369242114940c83facc3970057a654c5699d7fa2ef46dda00afa9483b,SETUP_HOLIDAY_AT_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_HOLIDAY_DE,SETUP_HOLIDAY_DE,OpenPLCv3,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_HOLIDAY_DE.ST,12c3faecc051c333443b732e0c70255e87bcc6d70b623b0f7d53db27708bce8a,SETUP_HOLIDAY_DE_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_HOLIDAY_FR,SETUP_HOLIDAY_FR,OpenPLCv3,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_HOLIDAY_FR.ST,c26317503437339d17e20bc0ab6a176d4413d6b8e458ff3478de6cfe11d2c26e,SETUP_HOLIDAY_FR_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_LANGUAGE,SETUP_LANGUAGE,OpenPLCv3,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_LANGUAGE.ST,1c33df45e6f716cec0651bb0160a85d6172ec6ba1e24a57a48ac4a3cabd77a39,SETUP_LANGUAGE_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_LOCATION,SETUP_LOCATION,OpenPLCv3,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_LOCATION.ST,beaf3cce1392ce913415449a5296fea09eed269452252ba35dece38593232ea1,SETUP_LOCATION_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_MONTHS,SETUP_MONTHS,OpenPLCv3,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_MONTHS.ST,5e592bfcab1d39aa00dbaed4b461a08ac33bf6b422fada5b330b308c9c0c9dcb,SETUP_MONTHS,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_MONTHS3,SETUP_MONTHS3,OpenPLCv3,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_MONTHS3.ST,0e5f55fb83fd1de9b84f8b525d46b4b1cf18964e67b730d5b10c67c1bb44a123,SETUP_MONTHS3,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_WEEKDAYS,SETUP_WEEKDAYS,OpenPLCv3,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_WEEKDAYS.ST,c7380e0aedf88b4ed0312c4203c2a9a3698bc389f0fb61b913ea6ca406080d58,SETUP_WEEKDAYS,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SETUP_WEEKDAYS2,SETUP_WEEKDAYS2,OpenPLCv3,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SETUP_WEEKDAYS2.ST,af302cb7ba1533d04abb97e3b0312bc05778edbd04ef20ab94a362a9901bce4c,SETUP_WEEKDAYS2_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SET_DATE,SET_DATE,OpenPLCv3,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SET_DATE.ST,97ae289851d824919a843387f302d81c3a38a22c0dd4a243a7b13c614614f9ca,,SET_DATE;_INT_TO_UDINT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SET_DT,SET_DT,OpenPLCv3,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SET_DT.ST,0aa43d5ebf0a59aa2dc3fd92d1b6d4e75dae71956bc924014f9d1812f0ab5f59,,SET_DATE;SET_DT;_INT_TO_UDINT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SET_TOD,SET_TOD,OpenPLCv3,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SET_TOD.ST,7efd33db3e2ee15efcdcc02e993c5b56feb4cc32578b3405abfb70ca87b9d336,,SET_TOD;_INT_TO_UDINT;_REAL_TO_UDINT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SGN,SGN,OpenPLCv3,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SGN.ST,9a49bdc250b81b0191a06f962da9b53053fd13b7c41f2358c595184c322f45d2,,SGN,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SH,SH,OpenPLCv3,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SH.ST,2454cdf119f011241c2c2a1a7f8e116b93c8f6869ba6d7d7f5e1b672ca4ae0f4,SH_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SHA1_STREAM,SHA1_STREAM,OpenPLCv3,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SHA1_STREAM.ST,3e9ecf6a811ba0704c6f348ac1f52ecaee20051174b26513e43669a4dd088ab5,SHA1_STREAM_Block,DWORD_OF_BYTE,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SHL1,SHL1,OpenPLCv3,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SHL1.ST,be513b6a32cefe23c1c80d5055195b6f6e7da8ea99c43fcab10925fab14452ff,,SHL1,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SHR1,SHR1,OpenPLCv3,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SHR1.ST,74c1c0fb3b40d6b5b3d475a1224e3f0dbb81e86f0a3dcc10d37828b720041e67,,SHR1,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SHR_4E,SHR_4E,OpenPLCv3,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SHR_4E.ST,f9e370672411bf65b2bd385ab187f4271f8f4278d99430c938091b7497ce7f3a,SHR_4E_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SHR_4UDE,SHR_4UDE,OpenPLCv3,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SHR_4UDE.ST,0946d65d9b735b91504bbc7e6e435656aa37a72396eeaa243000c220a635c22c,SHR_4UDE_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV3_SHR_8PLE,SHR_8PLE,OpenPLCv3,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv3/SHR_8PLE.ST,9ae375ca9857b50a4c60bacaa58d61d3babf90bfaaa18bca542edc82549f4637,SHR_8PLE_Block,BIT_LOAD_B;BIT_OF_DWORD,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
