"sample_id","program_name","toolchain","binary_name","binary_path","file_extension","file_size_bytes","binary_format","architecture","bitness","stripped_status","symbol_status","metadata_available","func_label","program_language","basic","network_communication","building","split_group_program","leakage_guard","redistribution_status","notes"
"OpenPLCv3_B_TRIG","B_TRIG","OpenPLCv3","openplcV3_B_TRIG.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_B_TRIG.exe",".exe","340836","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Pulse_Gen","Structured Text","1","0","0","B_TRIG","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BAND_B","BAND_B","OpenPLCv3","openplcV3_BAND_B.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BAND_B.exe",".exe","340928","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","BAND_B","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BAR_GRAPH","BAR_GRAPH","OpenPLCv3","openplcV3_BAR_GRAPH.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BAR_GRAPH.exe",".exe","345376","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Measure_Mods","Structured Text","1","0","0","BAR_GRAPH","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BASE64_DECODE_STREAM","BASE64_DECODE_STREAM","OpenPLCv3","openplcV3_BASE64_DECODE_STREAM.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BASE64_DECODE_STREAM.exe",".exe","345712","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Network_Communication","Structured Text","0","1","0","BASE64_DECODE_STREAM","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BCDC_TO_INT","BCDC_TO_INT","OpenPLCv3","openplcV3_BCDC_TO_INT.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BCDC_TO_INT.exe",".exe","341016","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BCDC_TO_INT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BETA","BETA","OpenPLCv3","openplcV3_BETA.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BETA.exe",".exe","341220","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","BETA","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BFT_TO_MS","BFT_TO_MS","OpenPLCv3","openplcV3_BFT_TO_MS.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BFT_TO_MS.exe",".exe","341092","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Calculations","Structured Text","1","0","0","BFT_TO_MS","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BINOM","BINOM","OpenPLCv3","openplcV3_BINOM.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BINOM.exe",".exe","340780","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","BINOM","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_COUNT","BIT_COUNT","OpenPLCv3","openplcV3_BIT_COUNT.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_COUNT.exe",".exe","340836","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_COUNT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_LOAD_B","BIT_LOAD_B","OpenPLCv3","openplcV3_BIT_LOAD_B.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_LOAD_B.exe",".exe","340836","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_LOAD_B","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_LOAD_B2","BIT_LOAD_B2","OpenPLCv3","openplcV3_BIT_LOAD_B2.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_LOAD_B2.exe",".exe","340980","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_LOAD_B2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_LOAD_DW","BIT_LOAD_DW","OpenPLCv3","openplcV3_BIT_LOAD_DW.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_LOAD_DW.exe",".exe","340840","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_LOAD_DW","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_LOAD_DW2","BIT_LOAD_DW2","OpenPLCv3","openplcV3_BIT_LOAD_DW2.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_LOAD_DW2.exe",".exe","340988","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_LOAD_DW2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_LOAD_W","BIT_LOAD_W","OpenPLCv3","openplcV3_BIT_LOAD_W.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_LOAD_W.exe",".exe","340836","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_LOAD_W","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_LOAD_W2","BIT_LOAD_W2","OpenPLCv3","openplcV3_BIT_LOAD_W2.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_LOAD_W2.exe",".exe","341012","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_LOAD_W2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_OF_DWORD","BIT_OF_DWORD","OpenPLCv3","openplcV3_BIT_OF_DWORD.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_OF_DWORD.exe",".exe","340840","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_OF_DWORD","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_TOGGLE_B","BIT_TOGGLE_B","OpenPLCv3","openplcV3_BIT_TOGGLE_B.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_TOGGLE_B.exe",".exe","340836","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_TOGGLE_B","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_TOGGLE_DW","BIT_TOGGLE_DW","OpenPLCv3","openplcV3_BIT_TOGGLE_DW.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_TOGGLE_DW.exe",".exe","340840","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_TOGGLE_DW","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BIT_TOGGLE_W","BIT_TOGGLE_W","OpenPLCv3","openplcV3_BIT_TOGGLE_W.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BIT_TOGGLE_W.exe",".exe","340836","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BIT_TOGGLE_W","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BLIND_ACTUATOR","BLIND_ACTUATOR","OpenPLCv3","openplcV3_BLIND_ACTUATOR.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BLIND_ACTUATOR.exe",".exe","355568","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BLIND_ACTUATOR","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BLIND_CONTROL","BLIND_CONTROL","OpenPLCv3","openplcV3_BLIND_CONTROL.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BLIND_CONTROL.exe",".exe","360072","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BLIND_CONTROL","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BLIND_CONTROL_S","BLIND_CONTROL_S","OpenPLCv3","openplcV3_BLIND_CONTROL_S.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BLIND_CONTROL_S.exe",".exe","364140","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BLIND_CONTROL_S","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BLIND_INPUT","BLIND_INPUT","OpenPLCv3","openplcV3_BLIND_INPUT.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BLIND_INPUT.exe",".exe","359148","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BLIND_INPUT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BLIND_NIGHT","BLIND_NIGHT","OpenPLCv3","openplcV3_BLIND_NIGHT.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BLIND_NIGHT.exe",".exe","345340","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BLIND_NIGHT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BLIND_SCENE","BLIND_SCENE","OpenPLCv3","openplcV3_BLIND_SCENE.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BLIND_SCENE.exe",".exe","345304","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BLIND_SCENE","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BLIND_SECURITY","BLIND_SECURITY","OpenPLCv3","openplcV3_BLIND_SECURITY.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BLIND_SECURITY.exe",".exe","344992","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BLIND_SECURITY","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BLIND_SET","BLIND_SET","OpenPLCv3","openplcV3_BLIND_SET.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BLIND_SET.exe",".exe","350596","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BLIND_SET","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BLIND_SHADE_S","BLIND_SHADE_S","OpenPLCv3","openplcV3_BLIND_SHADE_S.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BLIND_SHADE_S.exe",".exe","345552","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BLIND_SHADE_S","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BOILER","BOILER","OpenPLCv3","openplcV3_BOILER.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BOILER.exe",".exe","345024","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Actuators_HVAC","Structured Text","0","0","1","BOILER","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BUFFER_COMP","BUFFER_COMP","OpenPLCv3","openplcV3_BUFFER_COMP.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BUFFER_COMP.exe",".exe","345332","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Array_Buffer_Mem_List","Structured Text","1","0","0","BUFFER_COMP","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BUFFER_COMP_NW","BUFFER_COMP_NW","OpenPLCv3","openplcV3_BUFFER_COMP_NW.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BUFFER_COMP_NW.exe",".exe","361628","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Array_Buffer_Mem_List","Structured Text","0","1","0","BUFFER_COMP_NW","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BUILDING_VERSION","BUILDING_VERSION","OpenPLCv3","openplcV3_BUILDING_VERSION.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BUILDING_VERSION.exe",".exe","345564","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","BUILDING_VERSION","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BURNER","BURNER","OpenPLCv3","openplcV3_BURNER.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BURNER.exe",".exe","359012","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Actuators_HVAC","Structured Text","0","0","1","BURNER","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BYTE_OF_BIT","BYTE_OF_BIT","OpenPLCv3","openplcV3_BYTE_OF_BIT.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BYTE_OF_BIT.exe",".exe","340916","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BYTE_OF_BIT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BYTE_OF_DWORD","BYTE_OF_DWORD","OpenPLCv3","openplcV3_BYTE_OF_DWORD.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BYTE_OF_DWORD.exe",".exe","341144","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BYTE_OF_DWORD","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BYTE_TO_BITS","BYTE_TO_BITS","OpenPLCv3","openplcV3_BYTE_TO_BITS.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BYTE_TO_BITS.exe",".exe","345120","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BYTE_TO_BITS","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BYTE_TO_GRAY","BYTE_TO_GRAY","OpenPLCv3","openplcV3_BYTE_TO_GRAY.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BYTE_TO_GRAY.exe",".exe","340836","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","BYTE_TO_GRAY","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"OpenPLCv3_BYTE_TO_RANGE","BYTE_TO_RANGE","OpenPLCv3","openplcV3_BYTE_TO_RANGE.exe","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\openplcV3_BYTE_TO_RANGE.exe",".exe","341040","PE_EXE","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Signal_Proc","Structured Text","1","0","0","BYTE_TO_RANGE","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
